0.650593012853347
0.0,0.0
0.47787627828240686,0.3102747890388947
0.13968558301237521,0.6884255501303718
0.9982712466219833,0.03686724728283186
0.5625327824296485,0.7163381995595878
0.034178066136654084,0.7520839498774238
0.30692786291791485,0.8059729986208889
0.9444564101750967,0.4062797524197279
0.10737625990243238,0.6798896235970437
0.21847313658663847,0.6550590570164205
0.3167209525459187,0.15756635413685627
0.07529608589777859,0.4978785984248335
0.08436171118272073,0.4654969728497178
0.5912264549430652,0.6235520689461994
0.6447781127817458,0.9362570366627279
0.6767570021120917,0.2580347879514072
0.9662686330236735,0.867949893628977
0.6005790314367755,0.21342668316304125
0.7814944599990987,0.0014870396093050742
0.9591176572082377,0.2947099351810918
0.7393180053222769,0.0006822549404598144
0.9767308252556816,0.5254095551284659
0.8903498347798654,0.5403299058208937
0.2874555015517536,0.3568793836981248
0.11217209062465705,0.920363817846024
0.4724778968344311,0.843406330495283
0.7186210455445948,0.29194714258187104
0.22631916800324936,0.8621100475294353
0.8382565081319091,0.15528934685334506
0.3725504027380949,0.14804956265585867
0.9517135553123348,0.47852960912540066
0.29173127416857003,0.13833120398285692
0.8756338722023049,0.29490439010796243
0.735021952024584,0.36247042593439416
0.21186905353633634,0.1293603368438787
0.40334040478161715,0.8230778803429528
0.9055781814486052,0.08454093168282706
0.6212894906095465,0.15109585842040452
0.536653195402552,0.6663917335655937
0.9879702300385118,0.4411209711226102
0.2091369317351084,0.40030961956617106
0.5141481240861348,0.3480252276101249
0.713225252505678,0.15573018627642465
0.3066993736759801,0.9469583624903146
0.6810032571655023,0.09992992460396566
0.9054976863783437,0.8197307812070657
0.6012533535371067,0.4712437142324235
0.508015851865256,0.8705891124306437
0.8398890896391676,0.004895630831378561
0.39161543327470927,0.6101094866101444
0.18245942181391528,0.26709376686672914
